code Swiss-Prot
1ULW NOR_FUSOX
1ULX HMOX1_RAT
1UM0 AROC_HELPY
1UM1 RADIL_HUMAN
1UM2 VATA_YEAST
1UM7 DLG3_HUMAN
1UM8 CLPX_HELPY
1UM9 ODBA_THET8
1UMA HIRV1_HIRME
1UMB ODBA_THET8
1UMC ODBA_THET8
1UMD ODBA_THET8
1UMF AROC_HELPY
1UMH FBX2_MOUSE
1UMI FBX2_MOUSE
1UMJ CUTA_PYRHO
1UMK NB5R3_HUMAN
1UML ADA_BOVIN
1UMN DPS_STRSU
1UMO CYGB_HUMAN
1UMP SQHC_ALIAD
1UMQ REGA_RHOS4
1UMR CVXA_CRODU
1UMS MMP3_HUMAN
1UMT MMP3_HUMAN
1UMU UMUD_ECOLI
1UMW PLK1_HUMAN
1UMX RCEH_RHOSH
1UMY BHMT1_RAT
1UN0 IMA1_YEAST
1UN2 DSBA_ECOLI
1UN3 ANGI_HUMAN
1UN4 ANGI_HUMAN
1UN5 ANGI_HUMAN
1UN6 TF3A_XENLA
1UN8 DHAK_CITFR
1UN9 DHAK_CITFR
1UNA COAT_BPGA
1UNB CEFE_STRCL
1UNC VILI_HUMAN
1UND AVIL_HUMAN
1UNE PA21B_BOVIN
1UNG CD5R1_HUMAN
1UNH CD5R1_HUMAN
1UNK IMM7_ECOLX
1UNL CD5R1_HUMAN
1UNN DPO3B_ECOLI
1UNP AKT1_HUMAN
1UNQ AKT1_HUMAN
1UNR AKT1_HUMAN
1UNS ENTC2_STAAU
1UNT GCN4_YEAST
1UNU GCN4_YEAST
1UNV GCN4_YEAST
1UNW GCN4_YEAST
1UNX GCN4_YEAST
1UNY GCN4_YEAST
1UNZ GCN4_YEAST
1UO0 GCN4_YEAST
1UO1 GCN4_YEAST
1UO2 GCN4_YEAST
1UO3 GCN4_YEAST
1UO4 GCN4_YEAST
1UO5 GCN4_YEAST
1UO6 CELA1_PIG
1UO7 A4_HUMAN
1UO8 A4_HUMAN
1UO9 CEFE_STRCL
1UOA A4_HUMAN
1UOB CEFE_STRCL
1UOC POP2_YEAST
1UOD DHAK_ECOLI
1UOE DHAK_ECOLI
1UOF CEFE_STRCL
1UOG CEFE_STRCL
1UOH PSD10_HUMAN
1UOI A4_HUMAN
1UOJ PA1L_PSEAE
1UOK O16G_BACCE
1UOL P53_HUMAN
1UOM ESR1_HUMAN
1UON RDRP_REOVD
1UOO PPCE_PIG
1UOP PPCE_PIG
1UOQ PPCE_PIG
1UOR ALBU_HUMAN
1UOS CVXA_CRODU
1UOT DAF_HUMAN
1UOU TYPH_HUMAN
1UOV SYT1_RAT
1UOW SYT1_RAT
1UOY BUBL_PENBR
1UP1 ROA1_HUMAN
1UP4 BGLT_THEMA
1UP5 CALM_CHICK
1UP6 BGLT_THEMA
1UP7 BGLT_THEMA
1UPE AA2AR_HUMAN
1UPF UPP_TOXGO
1UPG TRAM_RHIRD
1UPH POL_HV1N5
1UPI RMLC_MYCTU
1UPJ POL_HV1BR
1UPK CAB39_HUMAN
1UPL CAB39_HUMAN
1UPM RBL_SPIOL
1UPN DAF_HUMAN
1UPP RBL_SPIOL
1UPQ PKHA4_HUMAN
1UPR PKHA4_HUMAN
1UPT ARL1_HUMAN
1UPU UPP_TOXGO
1UPV NR1H2_HUMAN
1UPW NR1H2_HUMAN
1UPX HCP_DESDA
1UPY GLRX1_ECOLI
1UPZ GLRX1_ECOLI
1UQ0 GLRX1_ECOLI
1UQ1 GLRX1_ECOLI
1UQ2 GLRX1_ECOLI
1UQ3 GLRX1_ECOLI
1UQ4 RICI_RICCO
1UQ5 RICI_RICCO
1UQ6 GLRX1_ECOLI
1UQ7 GLRX1_ECOLI
1UQ8 GLRX3_ECOLI
1UQ9 GLRX3_ECOLI
1UQH GLRX1_ECOLI
1UQI GLRX3_ECOLI
1UQJ GLRX3_ECOLI
1UQK GLRX3_ECOLI
1UQL GLRX3_ECOLI
1UQM GLRX3_ECOLI
1UQN GLRX1_ECOLI
1UQO GLRX3_ECOLI
1UQP GLRX3_ECOLI
1UQQ GLRX3_ECOLI
1UQR AROQ_ACTPL
1UQS B2MG_HUMAN
1UQT OTSA_ECOLI
1UQU OTSA_ECOLI
1UQV STE50_YEAST
1UQW GSIB_ECOLI
1UR0 GANA_BACLD
1UR3 YDHF_ECOLI
1UR4 GANA_BACLD
1UR5 MDH_CHLAA
1UR6 CNOT4_HUMAN
1UR7 1A02_HUMAN
1URA PPB_ECOLI
1URB PPB_ECOLI
1URC CCNA2_HUMAN
1URE FABPI_RAT
1URF PKN1_HUMAN
1URH THTM_ECOLI
1URI AZUR_ALCDE
1URJ DNBI_HHV11
1URK UROK_HUMAN
1URL SN_MOUSE
1URM PRDX5_HUMAN
1URN SNRPA_HUMAN
1URO DCUP_HUMAN
1URP RBSB_ECOLI
1URQ SNP25_RAT
1URR ACYP2_DROME
1URT CAH5A_MOUSE
1URV CYGB_HUMAN
1URW CDK2_HUMAN
1URY CYGB_HUMAN
1URZ POLG_TBEVW
1US0 ALDR_HUMAN
1US1 AOC3_HUMAN
1US6 TRAM_RHIRD
1US7 CDC37_HUMAN
1US8 RAD50_PYRFU
1USB GSTA1_HUMAN
1USD VASP_HUMAN
1USE VASP_HUMAN
1USG LIVK_ECOLI
1USH USHA_ECOLI
1USI LIVK_ECOLI
1USK LIVK_ECOLI
1USL RPIB_MYCTU
1USN MMP3_HUMAN
1USQ DRAA_ECOLX
1USR HN_NDVB
1USS H1_YEAST
1UST H1_YEAST
1USU AHA1_YEAST
1USV AHA1_YEAST
1USW FAEA_ASPNG
1USX HN_NDVB
1USY HIS1_THEMA
1USZ AFAE3_ECOLX
1UT0 CYGB_HUMAN
1UT1 DRAA_ECOLX
1UT2 AFAE3_ECOLX
1UT3 SPHE2_APTPA
1UT4 NAC19_ARATH
1UT5 EXO5_BPT5
1UT6 ACES_TORCA
1UT7 NAC19_ARATH
1UT8 EXO5_BPT5
1UTA FTSN_ECOLI
1UTC AMPH_HUMAN
1UTD MTRB_BACST
1UTE PPA5_PIG
1UTF MTRB_BACST
1UTG UTER_RABIT
1UTI GRAP2_MOUSE
1UTJ TRY1_SALSA
1UTK TRY1_SALSA
1UTL TRY1_SALSA
1UTM TRY1_SALSA
1UTN TRY1_BOVIN
1UTO TRY1_BOVIN
1UTP TRY1_BOVIN
1UTQ TRY1_BOVIN
1UTR UTER_RAT
1UTT MMP12_HUMAN
1UTU EMSY_HUMAN
1UTV MTRB_BACST
1UTY VNS2_BTV10
1UTZ MMP12_HUMAN
1UU0 HIS8_THEMA
1UU1 HIS8_THEMA
1UU2 HIS8_THEMA
1UU3 PDPK1_HUMAN
1UU7 PDPK1_HUMAN
1UU8 PDPK1_HUMAN
1UU9 PDPK1_HUMAN
1UUA BPT1_BOVIN
1UUB BPT1_BOVIN
1UUC ISK5_HUMAN
1UUE SPTA2_CHICK
1UUF YAHK_ECOLI
1UUG UNGI_BPPB2
1UUH CD44_HUMAN
1UUJ LIS1_MOUSE
1UUK REP5_ECOLX
1UUM PYRD_RAT
1UUO PYRD_RAT
1UUP SPEA_STRPY
1UUR STATA_DICDI
1UUS STATA_DICDI
1UUV NDOB_PSEPU
1UUW NDOB_PSEPU
1UUX CNX1_ARATH
1UUY CNX1_ARATH
1UUZ IVY_PSEAE
1UV0 REG3A_HUMAN
1UV1 ATU2_YEAST
1UV2 ATU2_YEAST
1UV4 ABNA_BACSU
1UV5 GSK3B_HUMAN
1UV6 ACHP_LYMST
1UV7 GSPM_VIBCH
1UV9 ITA2B_HUMAN
1UVA NLTP1_ORYSJ
1UVB NLTP1_ORYSJ
1UVC NLTP1_ORYSJ
1UVF ISK5_HUMAN
1UVG ISK5_HUMAN
1UVH DPS_MYCSM
1UVI RDRP_BPPH6
1UVJ RDRP_BPPH6
1UVK RDRP_BPPH6
1UVL RDRP_BPPH6
1UVM RDRP_BPPH6
1UVN RDRP_BPPH6
1UVO CELA1_PIG
1UVP CELA1_PIG
1UVQ DQA1_HUMAN
1UVR PDPK1_HUMAN
1UVS THRB_HUMAN
1UVT THRB_BOVIN
1UVU THRB_BOVIN
1UVW COTA_BACSU
1UVX TRHN1_CHLMO
1UVY TRHBN_PARCA
1UVZ THIOM_HUMAN
1UW0 DNLI3_HUMAN
1UW3 PRIO_SHEEP
1UW4 REN3B_HUMAN
1UW5 PIPNA_HUMAN
1UW6 ACHP_LYMST
1UW7 R1AB_CVHSA
1UW8 OXDC_BACSU
1UW9 RBL_CHLRE
1UWA RBL_CHLRE
1UWB POL_HV1B1
1UWC FAEA_ASPNG
1UWF FIMH_ECOLI
1UWH BRAF_HUMAN
1UWI BGAL_SULSO
1UWJ BRAF_HUMAN
1UWK HUTU_PSEPU
1UWL HUTU_PSEPU
1UWM FER6_RHOCA
1UWN PYP_HALHA
1UWO S100B_HUMAN
1UWP PYP_HALHA
1UWQ BGAL_SULSO
1UWR BGAL_SULSO
1UWS BGAL_SULSO
1UWT BGAL_SULSO
1UWU BGAL_SULSO
1UWV RUMA_ECOLI
1UWW GUN_BACS1
1UWX IGKC_MOUSE
1UWY CBPM_HUMAN
1UWZ CDD_BACSU
1UX0 CDD_BACSU
1UX1 CDD_BACSU
1UX2 ACHP_LYMST
1UX3 MET_HUMAN
1UX4 BNI1_YEAST
1UX5 BNI1_YEAST
1UX6 TSP1_HUMAN
1UX7 XYND_PAEPO
1UX8 TRHBO_BACSU
1UX9 CYGB_HUMAN
1UXC FRUR_ECOLI
1UXD FRUR_ECOLI
1UXG MDH_CHLAA
1UXH MDH_CHLAA
1UXI MDH_CHLAA
1UXJ MDH_CHLAA
1UXK MDH_CHLAA
1UXL SODC_HUMAN
1UXM SODC_HUMAN
1UXO YDEN_BACSU
1UXS 1B27_HUMAN
1UXW 1B27_HUMAN
1UXY MURB_ECOLI
1UY1 XYNA1_CLOSR
1UY2 XYNA1_CLOSR
1UY3 XYNA1_CLOSR
1UY4 XYNA1_CLOSR
1UY5 ACTS_RABIT
1UY6 HS90A_HUMAN
1UY7 HS90A_HUMAN
1UY8 HS90A_HUMAN
1UY9 HS90A_HUMAN
1UYA GUC2B_HUMAN
1UYB GUC2B_HUMAN
1UYC HS90A_HUMAN
1UYD HS90A_HUMAN
1UYE HS90A_HUMAN
1UYF HS90A_HUMAN
1UYG HS90A_HUMAN
1UYH HS90A_HUMAN
1UYI HS90A_HUMAN
1UYK HS90A_HUMAN
1UYL HS90A_HUMAN
1UYM HS90B_HUMAN
1UYP BFRA_THEMA
1UYQ BGLA_PAEPO
1UYR ACAC_YEAST
1UYS ACAC_YEAST
1UYT ACAC_YEAST
1UYU CPXA_PSEPU
1UYV ACAC_YEAST
1UYW GCAA_MOUSE
1UZ1 BGLA_THEMA
1UZ2 LACB_BOVIN
1UZ3 EMSY_HUMAN
1UZ6 HVM41_MOUSE
1UZ7 MIFH_BRUMA
1UZ8 HVM41_MOUSE
1UZ9 INS_HUMAN
1UZA FAEA_ASPNG
1UZC PR40A_HUMAN
1UZD RBL_CHLRE
1UZE ACE_HUMAN
1UZF ACE_HUMAN
1UZG POLG_DEN3P
1UZH RBL_CHLRE
1UZI ARC3_CBDP
1UZJ FBN1_HUMAN
1UZK FBN1_HUMAN
1UZL FABG_MYCTU
1UZM FABG_MYCTU
1UZN FABG_MYCTU
1UZO DHSO_RHOSH
1UZP FBN1_HUMAN
1UZQ FBN1_HUMAN
1UZR RIR2B_MYCTU
1UZS F10A1_HUMAN
1UZU PYGM_RABIT
1UZW IPNS_EMENI
1UZX STP22_YEAST
1V01 POPA_RALSO
1V04 PON1_HUMAN
1V05 FLNC_HUMAN
1V06 HBP1_MOUSE
1V07 GLBN_CERLA
1V08 BGLC_MAIZE
1V0A GUNH_CLOTH
1V0B CDC2H_PLAFK
1V0D DFFB_MOUSE
1V0E ENAN_BPK1F
1V0F ENAN_BPK1F
1V0G DNAA_RALSO
1V0K XYNA_STRLI
1V0L XYNA_STRLI
1V0M XYNA_STRLI
1V0N XYNA_STRLI
1V0O CDC2H_PLAFK
1V0P CDC2H_PLAFK
1V0X PGH2_HUMAN
1V0Z NRAM_I56A2
1V11 ODBA_HUMAN
1V12 POPB_RALSO
1V13 CEA9_ECOLX
1V14 CEA9_ECOLX
1V15 CEA9_ECOLX
1V16 ODBA_HUMAN
1V17 RECA_RALSO
1V18 APC_HUMAN
1V1C OBSCN_HUMAN
1V1D PAHO_BOVIN
1V1F CNBL4_ARATH
1V1G CNBL4_ARATH
1V1H FIBP_ADE02
1V1I FIBP_ADE02
1V1J AROQ_STRCO
1V1K CDK2_HUMAN
1V1M ODBA_HUMAN
1V1N 3MGA_HAEIN
1V1Q PRIB_ECOLI
1V1R ODBA_HUMAN
1V1T SDCB1_HUMAN
1V27 RIMS2_HUMAN
1V28 PAP2_MANSE
1V2B PSBP2_TOBAC
1V2G TESA_ECOLI
1V2H PNPH_HUMAN
1V2J TRY1_BOVIN
1V2K TRY1_BOVIN
1V2L TRY1_BOVIN
1V2M TRY1_BOVIN
1V2N TRY1_BOVIN
1V2O TRY1_BOVIN
1V2P TRY1_BOVIN
1V2Q TRY1_BOVIN
1V2R TRY1_BOVIN
1V2S TRY1_BOVIN
1V2T TRY1_BOVIN
1V2U TRY1_BOVIN
1V2V TRY1_BOVIN
1V2W TRY1_BOVIN
1V2Y SNR25_MOUSE
1V2Z KAIA_THEVL
1V30 Y828_PYRHO
1V31 SNF12_ARATH
1V32 Y5843_ARATH
1V33 PRIS_PYRHO
1V34 PRIS_PYRHO
1V36 PAG_BACAN
1V38 SAMN1_MOUSE
1V39 PAP2_VACCW
1V3A TP4A3_HUMAN
1V3F PLEK2_MOUSE
1V3H AMYB_SOYBN
1V3I AMYB_SOYBN
1V3J CDGT_BACS0
1V3K CDGT_BACS0
1V3L CDGT_BACS0
1V3M CDGT_BACS0
1V3Q PNPH_HUMAN
1V3T PTGR1_CAVPO
1V3U PTGR1_CAVPO
1V3V PTGR1_CAVPO
1V3X FA10_HUMAN
1V3Y DEF_THETH
1V3Z ACYP_PYRHO
1V40 HPGDS_HUMAN
1V41 PNPH_HUMAN
1V45 PNPH_HUMAN
1V46 CCAP_MANSE
1V48 PNPH_BOVIN
1V49 MLP3B_HUMAN
1V4A GLNE_ECOLI
1V4B AZOR_ECOLI
1V4G GSH1_ECOLI
1V4L MUCA_TRIMU
1V4P ALAXS_PYRHO
1V4Q CO7C_CONMA
1V4S HXK4_HUMAN
1V4T HXK4_HUMAN
1V4Z S10AB_HUMAN
1V50 S10AB_HUMAN
1V53 LEU3_BACCO
1V54 COX1_BOVIN
1V55 COX1_BOVIN
1V56 KAX6D_HETSP
1V57 DSBG_ECOLI
1V58 DSBG_ECOLI
1V59 DLDH_YEAST
1V5B LEU3_BACCO
1V5H CYGB_HUMAN
1V5I PIA1_PLEOS
1V5J TUTLA_HUMAN
1V5K MARE1_MOUSE
1V5L PDLI3_MOUSE
1V5M SH2B2_MOUSE
1V5N NRX1_ARATH
1V5O DDI1_MOUSE
1V5P PKHA2_MOUSE
1V5Q GRIP1_MOUSE
1V5R GAS2_MOUSE
1V5S MARK3_MOUSE
1V5T UBCP1_MOUSE
1V5U MTMR5_MOUSE
1V5V GCST_PYRHO
1V5W DMC1_HUMAN
1V5Y FRA1_VIBFI
1V5Z FRA1_VIBFI
1V60 BOLA1_MOUSE
1V61 ARHG6_MOUSE
1V62 GRIP2_HUMAN
1V63 UBF1_MOUSE
1V64 UBF1_MOUSE
1V66 PIAS1_HUMAN
1V6A LDHA_CYPCA
1V6B USH1C_MOUSE
1V6D TRYP_PIG
1V6E TBCB_MOUSE
1V6F GMFB_MOUSE
1V6G ABLM2_HUMAN
1V6H CUTA_THET8
1V6I LECG_ARAHY
1V6J LECG_ARAHY
1V6K LECG_ARAHY
1V6L LECG_ARAHY
1V6M LECG_ARAHY
1V6N LECG_ARAHY
1V6O LECG_ARAHY
1V6P CBTA_NAJAT
1V6R EDN1_HUMAN
1V6S PGK_THET8
1V6T Y986_PYRHO
1V71 SRR_SCHPO
1V74 CEAD_ECOLX
1V75 HBAD_ALDEL
1V76 RNP1_PYRHO
1V77 RNP3_PYRHO
1V79 ADA_BOVIN
1V7A ADA_BOVIN
1V7F TXP1_PARSR
1V7L LEUD_PYRHO
1V7M TPO_HUMAN
1V7N TPO_HUMAN
1V7O ALAXS_PYRHO
1V7P EM16A_ECHML
1V7S LYSC_CHICK
1V7T LYSC_CHICK
1V7U UPPS_ECOLI
1V7Y TRPA_ECOLI
1V80 UBC_BOVIN
1V81 UBC_BOVIN
1V82 B3GA1_HUMAN
1V83 B3GA1_HUMAN
1V84 B3GA1_HUMAN
1V85 BFAR_MOUSE
1V86 UBFD1_MOUSE
1V87 DTX2_MOUSE
1V88 OSBL8_HUMAN
1V89 RHG25_HUMAN
1V8B SAHH_PLAF7
1V8D Y214_THET2
1V8F PANC_THET8
1V8G TRPD_THETH
1V8J KIF2C_MOUSE
1V8K KIF2C_MOUSE
1V8Q RL27_THET8
1V8X HMUO_CORDI
1V8Z TRPB1_PYRFU
1V90 TXDP1_PIRLC
1V91 TXDP2_PIRLC
1V92 NSF1C_RAT
1V95 NCOA5_HUMAN
1V97 XDH_BOVIN
1V99 CUTA_PYRHO
1V9B CUTA_PYRHO
1V9D DIAP1_MOUSE
1V9E CAH2_BOVIN
1V9F RLUD_ECOLI
1V9H RNMC_MOMCH
1V9I CAH2_BOVIN
1V9J BOLA2_MOUSE
1V9K RLUC_ECOLI
1V9M VATC_THET8
1V9N MDH_PYRHO
1V9P DNLJ_THEFI
1V9Q MYG_PHYCA
1V9S UPP_THET2
1V9T PPIA_ECOLI
1V9U POLG_HRV2
1V9V MAST3_HUMAN
1V9W TXD17_MOUSE
1V9X PARP1_ARATH
1V9Y DOSP_ECOLI
1V9Z DOSP_ECOLI
1VA1 SP1_HUMAN
1VA2 SP1_HUMAN
1VA3 SP1_HUMAN
1VA4 ESTE_PSEFL
1VA5 A85C_MYCTU
1VA6 GSH1_ECOLI
1VA7 MYO3_YEAST
1VA8 MPP5_MOUSE
1VA9 DSCL1_HUMAN
1VAC B2MG_MOUSE
1VAD B2MG_MOUSE
1VAE RHPN2_MOUSE
1VAF NOS2_MOUSE
1VAG NOS1_RAT
1VAH AMYP_PIG
1VAI PPIA_ECOLI
1VAJ Y010_PYRHO
1VAL CONA_CANEN
1VAM CONA_CANEN
1VAO VAOX_PENSI
1VAP PA21_AGKPI
1VAR SODM_HUMAN
1VAS END5_BPT4
1VAT LYSC_CHICK
1VAU LYSC_CHICK
1VAZ NSF1C_RAT
1VB0 CBTB_NAJAT
1VB3 THRC_ECOLI
1VB5 EI2BL_PYRHO
1VB6 DOSP_ECOLI
1VB7 PDLI2_MOUSE
1VB8 VHR1_VIOHE
1VB9 NEPU2_THEVU
1VBA POLG_POL3L
1VBB POLG_POL3L
1VBC POLG_POL3L
1VBD POLG_POL1M
1VBE POLG_POL3L
1VBG PPDK1_MAIZE
1VBH PPDK1_MAIZE
1VBM SYY_ECOLI
1VBN SYY_ECOLI
1VBS PPIA_HUMAN
1VBT PPIA_HUMAN
1VBV HSPQ_ECOLI
1VBX SNRPA_HUMAN
1VBY SNRPA_HUMAN
1VBZ SNRPA_HUMAN
1VC0 SNRPA_HUMAN
1VC1 Y1442_THEMA
1VC3 PAND_THET8
1VC5 SNRPA_HUMAN
1VC6 SNRPA_HUMAN
1VC7 SNRPA_HUMAN
1VCA VCAM1_HUMAN
1VCB ELOB_HUMAN
1VCC TOP1_VACCW
1VCE DPHB_PYRHO
1VCJ NRAM_INBLE
1VCM PYRG_THET8
1VCN PYRG_THET8
1VCO PYRG_THET8
1VCP POLS_SFV
1VCQ POLS_SFV
1VCR CB22_PEA
1VCS VTI1A_MOUSE
1VCU NEUR2_HUMAN
1VCV DEOC_PYRAE
1VCW DEGS_ECOLI
1VCX RUBR_PYRFU
1VD0 VCAD_LAMBD
1VD2 KPCI_HUMAN
1VD4 T2EA_HUMAN
1VD5 UGL_BACGL
1VDC TRXB1_ARATH
1VDD RECR_DEIRA
1VDE VATA_YEAST
1VDF COMP_RAT
1VDG LIRB1_HUMAN
1VDH Y1714_THET8
1VDI TNNI2_CHICK
1VDJ TNNI2_CHICK
1VDL UBP25_MOUSE
1VDN CYPH_YEAST
1VDP LYSC_CHICK
1VDQ LYSC_CHICK
1VDR DYR_HALVO
1VDS LYSC_CHICK
1VDT LYSC_CHICK
1VDV XDH_BOVIN
1VDX Y099_PYRHO
1VDY Y3627_ARATH
1VDZ VATA_PYRHO
1VE4 HIS1_THET2
1VE6 APEH_AERPE
1VE7 APEH_AERPE
1VE9 OXDA_PIG
1VEA HUTP_BACSU
1VEB IPKA_HUMAN
1VEC DDX6_HUMAN
1VED LYSC_CHICK
1VEE Y4105_ARATH
1VEF ARGD_THET8
1VEG NUB1_MOUSE
1VEH NFU1_MOUSE
1VEI DPS_MYCSM
1VEK UBP14_ARATH
1VEL DPS_MYCSM
1VEM AMYB_BACCE
1VEN AMYB_BACCE
1VEO AMYB_BACCE
1VEP AMYB_BACCE
1VEQ DPS_MYCSM
1VET MAPIP_MOUSE
1VEU MAPIP_MOUSE
1VEV DEF_LEPIN
1VEW SODM_ECOLI
1VEX SPON1_RAT
1VEY DEF_LEPIN
1VEZ DEF_LEPIN
1VF1 GSTA3_CHICK
1VF2 GSTA3_CHICK
1VF3 GSTA3_CHICK
1VF4 GSTA3_CHICK
1VF5 CYB6_MASLA
1VF6 INADL_HUMAN
1VF7 MEXA_PSEAE
1VF8 CH3L3_MOUSE
1VF9 TERF2_HUMAN
1VFB LYSC_CHICK
1VFC TERF2_HUMAN
1VFD TRFL_HUMAN
1VFE TRFL_HUMAN
1VFL ADA_BOVIN
1VFM NEPU2_THEVU
1VFN PNPH_BOVIN
1VFO NEPU2_THEVU
1VFP AT2A1_RABIT
1VFQ COTL1_HUMAN
1VFR FRA1_VIBFI
1VFU NEPU2_THEVU
1VFV KIF1A_MOUSE
1VFW KIF1A_MOUSE
1VFX KIF1A_MOUSE
1VFY VPS27_YEAST
1VFZ KIF1A_MOUSE
1VG0 RAB7A_RAT
1VG1 RAB7A_RAT
1VG5 Y3846_ARATH
1VG8 RAB7A_RAT
1VG9 RAB7A_RAT
1VGA TPIS_PLAFA
1VGC CTRA_BOVIN
1VGE IGHG1_HUMAN
1VGH VEGFA_HUMAN
1VGI HMOX1_RAT
1VGJ Y099_PYRHO
1VGK B2MG_HUMAN
1VGL KAIB_THEEB
1VGN BLAB_SERMA
1VGO BACR2_HALS2
1VGQ FCTA_OXAFO
1VGR FCTA_OXAFO
1VGT ISPD_ECOLI
1VGU ISPD_ECOLI
1VGV WECB_ECOLI
1VGW ISPD_NEIG1
1VGX LUXS_DEIRA
1VGY DAPE_NEIMB
1VGZ ISPD_NEIG1
1VH0 RLMH_STAAU
1VH1 KDSB_ECOLI
1VH2 LUXS_DEIRA
1VH3 KDSB_HAEIN
1VH4 SUFD_ECOLI
1VH5 YDII_ECOLI
1VH6 FLIS_BACSU
1VH7 HIS6_THEMA
1VH8 ISPF_HAEIN
1VH9 YBDB_ECOLI
1VHA ISPF_HAEIN
1VHB BAHG_VITST
1VHC ALKH_HAEIN
1VHE YSDC_BACSU
1VHF CUTA_THEMA
1VHG NUDE_ECOLI
1VHH SHH_MOUSE
1VHI EBNA1_EBVB9
1VHJ DEOD1_VIBCH
1VHK RSME_BACSU
1VHL COAE_ECOLI
1VHM YEBR_ECOLI
1VHQ ELBB_ECOLI
1VHR DUS3_HUMAN
1VHS YWNH_BACSU
1VHT COAE_ECOLI
1VHU Y1521_ARCFU
1VHV DPHB_ARCFU
1VHW DEOD1_VIBCH
1VHX RUVX_BACSU
1VHY RSME_HAEIN
1VHZ NUDE_ECOLI
1VI0 FADR_BACSU
1VI1 PLSX_BACSU
1VI2 YDIB_ECOLI
1VI3 YBHB_ECOLI
1VI4 RRAA1_VIBCH
1VI5 RS2_ARCFU
1VI6 RS2_ARCFU
1VI7 YIGZ_ECOLI
1VI8 YDII_ECOLI
1VI9 PDXY_ECOLI
1VIB NXB4_CERLA
1VIC KDSB_HAEIN
1VID COMT_RAT
1VIE DYR21_ECOLX
1VIF DYR21_ECOLX
1VIG VIGLN_HUMAN
1VIH VIGLN_HUMAN
1VII VILI_CHICK
1VIJ POL_HV1Z2
1VIK POL_HV1Z2
1VIM Y1796_ARCFU
1VIN CCNA2_BOVIN
1VIO RSUA_HAEIN
1VIP PA2_DABRR
1VIQ ADPP_ECOLI
1VIS KIME_METJA
1VIT THRB_BOVIN
1VIU NUDK_ECOLI
1VIV PHI_BACSU
1VIW AMY_TENMO
1VIX PEPT_ECOLI
1VIY COAE_ECOLI
1VIZ PCRB_BACSU
1VJ1 PTGR2_MOUSE
1VJ3 DYR_PNECA
1VJ5 HYES_HUMAN
1VJ6 APC_MOUSE
1VJ7 RELA_STREQ
1VJ9 UROK_HUMAN
1VJA UROK_HUMAN
1VJB ERR3_HUMAN
1VJC PGK1_PIG
1VJD PGK1_PIG
1VJE LUXS_DEIRA
1VJH Y1400_ARATH
1VJI OPR1_ARATH
1VJJ TGM3_HUMAN
1VJM BACR_HALSA
1VJS AMY_BACLI
1VJU HEM6_LEIMA
1VJV UBP6_YEAST
1VJW FER_THEMA
1VJY TGFR1_HUMAN
1VK0 Y5645_ARATH
1VK3 PURL_THEMA
1VK5 RDM1_ARATH
1VK6 NUDC_ECOLI
1VKA MARE1_HUMAN
1VKB A2LD1_MOUSE
1VKG HDAC8_HUMAN
1VKH BNA7_YEAST
1VKJ HS3S1_MOUSE
1VKK GMFG_MOUSE
1VKL PGM1_RABIT
1VKM PSUG_THEMA
1VKN ARGC_THEMA
1VKP AGUA_ARATH
1VKQ PA21B_BOVIN
1VKR PTM3C_ECOLI
1VKT INS_HUMAN
1VKX NFKB1_MOUSE
1VKY QUEA_THEMA
1VKZ PUR2_THEMA
1VL1 6PGL_THEMA
1VL2 ASSY_THEMA
1VL9 PA21B_BOVIN
1VLB MOP_DESGI
1VLC LEU3_THEMA
1VLD PGTL_PELAC
1VLE PGTL_PELAC
1VLF PGTL_PELAC
1VLH COAD_THEMA
1VLI SPSE_BACSU
1VLK IL10H_EBVB9
1VLN LECA_DIOGR
1VLO GCST_ECOLI
1VLP NPT1_YEAST
1VLR DCPS_MOUSE
1VLS MCP2_SALTY
1VLT MCP2_SALTY
1VLU PROA_YEAST
1VLV OTC_THEMA
1VLX AZUR_PSEAE
1VLY YGFZ_ECOLI
1VLZ CHEY_ECOLI
1VM0 Y2416_ARATH
1VM1 BLA1_KLEPN
1VM5 AUR12_LITRA
1VM6 DAPB_THEMA
1VM8 UAP1_MOUSE
1VM9 TMOC_PSEME
1VMB RS6_THEMA
1VMC SDF1_HUMAN
1VMD MGSA_THEMA
1VMI EUTD_ECOLI
1VMO VMO1_CHICK
1VMP VMI2_HHV8
1VNA SCX1_CENSC
1VNB SCX1_CENSC
1VNC PRXC_CURIN
1VND VND_DROME
1VNE PRXC_CURIN
1VNF PRXC_CURIN
1VNG PRXC_CURIN
1VNH PRXC_CURIN
1VNI PRXC_CURIN
1VNS PRXC_CURIN
1VOK TBP1_ARATH
1VOL TBP1_ARATH
1VOM MYS2_DICDI
1VOQ RAIA_ECOLI
1VOR RL21_DEIRA
1VOS RAIA_ECOLI
1VOT ACES_TORCA
1VOU RL21_DEIRA
1VOV RAIA_ECOLI
1VOW RL21_DEIRA
1VOX RAIA_ECOLI
1VOY RL21_DEIRA
1VOZ RAIA_ECOLI
1VP0 RL21_DEIRA
1VP2 NTPA_THEMA
1VP3 PAP2_VACCW
1VP6 CNGK1_RHILO
1VP7 EX7S_BORPA
1VP9 PAP2_VACCW
1VPA ISPD_THEMA
1VPC VPR_HV1B9
1VPE PGKT_THEMA
1VPF VEGFA_HUMAN
